timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753347968.6273572,1,-1,training,11.83187747001648,0,0,0,
1753347979.8788285,2,-1,training,10.580085515975952,0,0,0,
1753347990.7782476,3,-1,training,10.166922569274902,0,0,0,
1753347994.8249156,4,-1,training,3.3881940841674805,0,0,0,
1753348000.6459315,5,-1,training,5.156575441360474,0,0,0,
1753348007.578365,6,-1,training,6.271275520324707,0,0,0,
1753348013.1586378,7,-1,training,4.920504093170166,0,0,0,
1753348019.9839373,8,-1,training,6.1910412311553955,0,0,0,
1753348026.5323288,9,-1,training,5.908972263336182,0,0,0,
1753348032.1742976,10,-1,training,4.989125728607178,0,0,0,
