timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753381875.807279,1,-1,training,30.487467527389526,0,0,0,
1753381884.9670978,2,-1,training,7.517467498779297,0,0,0,
1753381893.8174157,3,-1,training,7.429971218109131,0,0,0,
1753381902.5212727,4,-1,training,7.280562162399292,0,0,0,
1753381911.4572926,5,-1,training,7.49579644203186,0,0,0,
1753381920.24424,6,-1,training,7.342717885971069,0,0,0,
1753381929.2543442,7,-1,training,7.533565044403076,0,0,0,
1753381938.343605,8,-1,training,7.59927225112915,0,0,0,
1753381947.3709311,9,-1,training,7.459276437759399,0,0,0,
1753381956.3185825,10,-1,training,7.424909830093384,0,0,0,
