timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753378752.938758,1,-1,training,25.99577569961548,0,0,0,
1753378760.077643,2,-1,training,5.064413547515869,0,0,0,
1753378767.1430204,3,-1,training,5.182690382003784,0,0,0,
1753378774.203583,4,-1,training,5.21030592918396,0,0,0,
1753378781.407083,5,-1,training,5.261856555938721,0,0,0,
1753378788.617607,6,-1,training,5.314565658569336,0,0,0,
1753378796.0327106,7,-1,training,5.415699481964111,0,0,0,
1753378803.5507863,8,-1,training,5.446115732192993,0,0,0,
1753378811.2098835,9,-1,training,5.651385545730591,0,0,0,
1753378819.0231483,10,-1,training,5.592759132385254,0,0,0,
