timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753351001.2661874,1,-1,training,9.467387199401855,0,0,0,
1753351009.9874744,2,-1,training,7.9008097648620605,0,0,0,
1753351020.1435153,3,-1,training,9.37424898147583,0,0,0,
1753351029.4788938,4,-1,training,8.512636423110962,0,0,0,
1753351033.2121196,5,-1,training,2.9528868198394775,0,0,0,
1753351037.0272427,6,-1,training,3.0505642890930176,0,0,0,
1753351041.7410462,7,-1,training,3.956571578979492,0,0,0,
1753351046.36698,8,-1,training,3.8648719787597656,0,0,0,
1753351050.9439862,9,-1,training,3.784031867980957,0,0,0,
1753351055.3474486,10,-1,training,3.642533779144287,0,0,0,
