round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14
1,3.1648948192596436,3.1612257957458496,3.1612257957458496,3.1612257957458496,3.173654556274414,3.166465997695923,3.1612257957458496,3.1612257957458496,3.162792444229126,3.1612257957458496,3.1612257957458496,3.16524600982666,3.1639506816864014,3.1612257957458496,3.1675100326538086
2,3.1631436347961426,3.1631436347961426,3.171142101287842,3.1652345657348633,3.1631436347961426,3.1697638034820557,3.1631436347961426,3.1631436347961426,3.1631436347961426,3.1683809757232666,3.1631436347961426,3.1631436347961426,3.1637399196624756,3.161344528198242,3.161565065383911
3,3.165586471557617,3.1639716625213623,3.1639716625213623,3.1639716625213623,3.168895721435547,3.164097785949707,3.1639716625213623,3.1687493324279785,3.1682026386260986,3.167757034301758,3.1639716625213623,3.1639716625213623,3.170259952545166,3.1639716625213623,3.1639716625213623
