round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29
1,3.324388265609741,3.319243907928467,3.3195133209228516,3.32035756111145,3.3202688694000244,3.315068244934082,3.3151395320892334,3.3184189796447754,3.311974287033081,3.3223800659179688,3.3160181045532227,3.319641590118408,3.323434352874756,3.3156731128692627,3.315962076187134,3.3164429664611816,3.315953016281128,3.316535472869873,3.3142664432525635,3.3172409534454346,3.315507173538208,3.3129782676696777,3.3221793174743652,3.3198065757751465,3.3204615116119385,3.320923328399658,3.3137872219085693,3.3164987564086914,3.3161416053771973,3.310518741607666
2,3.33644437789917,3.314729928970337,3.3250961303710938,3.321143388748169,3.3220951557159424,3.315856456756592,3.3119635581970215,3.313685178756714,3.3188352584838867,3.3222713470458984,3.3139498233795166,3.3171699047088623,3.3206417560577393,3.3198583126068115,3.317920684814453,3.3177313804626465,3.3126657009124756,3.3252243995666504,3.3166160583496094,3.32208251953125,3.316847085952759,3.319084644317627,3.3246777057647705,3.3196041584014893,3.316356658935547,3.3234105110168457,3.3168389797210693,3.312462091445923,3.321707010269165,3.3126397132873535
3,3.3204498291015625,3.3267271518707275,3.330904483795166,3.316002368927002,3.320112943649292,3.323385000228882,3.3167498111724854,3.319906234741211,3.320161819458008,3.318558931350708,3.3154354095458984,3.3209218978881836,3.3175413608551025,3.318329095840454,3.324932336807251,3.323669672012329,3.317100763320923,3.3139572143554688,3.3218941688537598,3.3215105533599854,3.316762924194336,3.319456100463867,3.3231821060180664,3.323373794555664,3.3232569694519043,3.323988914489746,3.313455581665039,3.321878671646118,3.3253333568573,3.3157966136932373
