timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753382307.9406898,1,-1,training,22.922511339187622,0,0,0,
1753382329.0927534,2,-1,training,19.441376209259033,0,0,0,
1753382348.474415,3,-1,training,17.86165499687195,0,0,0,
1753382370.1297264,4,-1,training,20.138065814971924,0,0,0,
1753382384.4267545,5,-1,training,12.600409507751465,0,0,0,
1753382404.878772,6,-1,training,18.8360378742218,0,0,0,
1753382408.1671774,7,-1,training,1.6424641609191895,0,0,0,
1753382423.8507605,8,-1,training,14.02492880821228,0,0,0,
1753382429.8803844,9,-1,training,4.363737106323242,0,0,0,
1753382435.2947648,10,-1,training,3.7328619956970215,0,0,0,
