round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2840590476989746,3.2773914337158203,3.283163070678711,3.2830264568328857,3.2813453674316406,3.284569263458252,3.378842830657959,3.2832276821136475,3.5179080963134766,3.2823596000671387
2,3.578399658203125,3.6799795627593994,3.35209321975708,3.576871633529663,3.530409097671509,3.6252877712249756,3.5559535026550293,3.3691465854644775,3.8368237018585205,3.436640977859497
3,3.9260473251342773,4.0875959396362305,3.613981008529663,3.906611204147339,3.82861065864563,4.038923740386963,3.8363592624664307,3.699396848678589,4.1221113204956055,3.7483627796173096
4,4.205026626586914,4.375957012176514,3.9703280925750732,4.175700664520264,4.116153717041016,4.317681312561035,4.171853542327881,4.007646083831787,4.402493000030518,4.050488471984863
5,4.475015640258789,4.596686363220215,4.231222152709961,4.405065059661865,4.427189350128174,4.623478412628174,4.43756628036499,4.288120746612549,4.623195171356201,4.277907848358154
6,4.720517158508301,4.8957953453063965,4.535680294036865,4.673186779022217,4.6844401359558105,4.7154860496521,4.680695056915283,4.5629777908325195,4.88776969909668,4.591169834136963
7,4.91881799697876,5.088051795959473,4.739439487457275,4.938832759857178,4.9367499351501465,4.94708776473999,4.870754241943359,4.833556175231934,5.11488676071167,4.805866718292236
8,5.151330471038818,5.2772135734558105,4.980841159820557,5.1544270515441895,5.199213027954102,5.190312385559082,5.122612953186035,5.045567512512207,5.313575744628906,5.0328898429870605
9,5.332462787628174,5.485319137573242,5.209896564483643,5.366595268249512,5.365092754364014,5.355126857757568,5.339833736419678,5.2764716148376465,5.511744499206543,5.24324893951416
10,5.5365309715271,5.6605000495910645,5.3970046043396,5.556509494781494,5.58801794052124,5.630337238311768,5.534689426422119,5.470242023468018,5.722418785095215,5.4401774406433105
