round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.2818901538848877,3.283700466156006,3.2821171283721924,3.2834959030151367,3.2833898067474365,3.2835659980773926,3.28302264213562
2,3.2814323902130127,3.2834768295288086,3.283778190612793,3.2836220264434814,3.282306671142578,3.282778024673462,3.2817959785461426
3,3.2817938327789307,3.2864956855773926,3.2842180728912354,3.2833478450775146,3.2830963134765625,3.2833504676818848,3.2823803424835205
